DAY,MO,YR,HRS,OBS,TUVU,BLVU,OSPR,BAEA U,BAEA I,BAEA A,NOHA,SSHA,COHA,NOGO,RSHA,BWHA,SWHA,RTHA,RLHA,GOEA U,GOEA I,GOEA A,AMKE,MERL,PEFA,GYRF,MIKI,STKI,UNID ACCIPITER,UNID BUTEO,UNID EAGLE,UNID FALCON,UNID RAPTOR,RAPTORS,OBSERVERS
5,11,1987,9,3,0,0,0,0,0,1,4,19,1,5,12,0,0,372,1,0,4,1,1,1,0,0,,,,,,,,422,
6,11,1987,9,2,0,0,1,0,0,0,5,7,1,2,11,0,0,234,0,1,6,3,0,0,0,0,,,,,,,,272,
7,11,1987,10,3,0,0,1,0,0,0,10,11,2,2,18,0,0,260,0,0,8,3,0,0,0,0,,,,,,,,319,
8,11,1987,8,2,0,0,0,0,0,0,3,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,,,,,,,,22,
11,11,1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
12,11,1987,7,2,0,0,0,0,1,0,1,2,3,1,10,0,0,371,1,0,11,3,0,0,0,0,,,,,,,,404,
13,11,1987,8,3,1,3,0,0,0,0,2,3,0,0,20,0,0,205,1,0,2,2,0,0,0,0,,,,,,,,239,
14,11,1987,10,2,0,0,0,0,2,0,3,16,5,1,29,0,0,155,0,0,3,1,0,0,0,0,,,,,,,,216,
15,11,1987,9,3,0,1,0,0,2,0,0,4,2,3,26,0,0,81,1,0,3,1,0,0,0,0,,,,,,,,127,
16,11,1987,8,1,0,0,0,0,0,0,1,0,0,1,4,0,0,55,0,0,1,1,0,0,0,0,,,,,,,,63,
17,11,1987,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,,,,,,,,6,
18,11,1987,8,1,1,1,0,0,0,0,1,1,1,1,1,0,0,45,0,0,0,1,0,0,0,0,,,,,,,,54,
19,11,1987,8,1,0,0,0,0,1,0,4,5,1,1,13,0,0,91,0,0,1,1,0,0,0,0,,,,,,,,119,
20,11,1987,8,2,0,0,0,0,0,0,6,5,2,1,10,0,0,65,0,0,1,0,0,0,0,0,,,,,,,,91,
21,11,1987,10,2,0,0,0,0,1,1,2,0,0,0,1,0,0,26,1,0,1,0,0,0,0,0,,,,,,,,35,
22,11,1987,10,2,0,0,0,0,1,0,4,0,0,9,9,0,0,88,3,0,3,1,0,0,0,0,,,,,,,,118,
23,11,1987,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,1,1,0,0,0,0,,,,,,,,36,
24,11,1987,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
25,11,1987,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,3,
26,11,1987,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,4,
27,11,1987,5,2,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0,0,0,,,,,,,,8,
30,11,1987,7,1,0,0,0,0,0,0,1,1,0,0,2,0,0,39,0,0,0,0,0,0,0,0,,,,,,,,43,
1,12,1987,6,3,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,7,
2,12,1987,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,,,,,,,,21,
3,12,1987,6,1,0,1,0,0,0,1,3,1,0,0,2,0,0,5,0,0,0,1,0,0,0,0,,,,,,,,15,
5,12,1987,8,2,0,0,0,0,0,0,1,0,2,2,0,0,0,34,2,0,1,0,0,0,0,0,,,,,,,,42,
6,12,1987,8,2,0,0,0,0,0,0,0,0,1,5,0,0,0,52,6,0,1,1,0,1,0,0,,,,,,,,67,
7,12,1987,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,5,
8,12,1987,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,3,
9,12,1987,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,2,
10,12,1987,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
11,12,1987,6,2,1,0,0,0,0,1,1,1,0,2,0,0,0,7,0,0,0,0,0,0,0,0,,,,,,,,13,
12,12,1987,7,1,4,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,,,,,,,,13,
13,12,1987,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,5,
14,12,1987,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,8,
19,12,1987,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,
27,12,1987,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,
23,9,1987,11,2,0,0,22,0,1,0,2,367,14,0,0,88,1,2,0,0,0,0,29,0,0,0,,,,,,,,529,
19,10,1987,9,1,34,0,0,0,0,0,2,50,3,0,2,0,1,22,0,0,0,0,0,0,0,0,,,,,,,,118,
7,8,1988,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,,,,,5,
8,8,1988,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,
12,8,1988,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,
13,8,1988,9,2,0,0,1,0,0,0,3,0,0,0,0,5,0,4,0,0,0,0,7,0,0,0,,,,,,,,20,
14,8,1988,7,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,,,,,,,,8,
15,8,1988,8,1,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,9,0,0,0,,,,,,,,15,
16,8,1988,10,3,0,0,3,1,0,0,0,1,0,1,0,9,0,4,0,0,0,0,12,0,0,0,,,,,,,,31,
17,8,1988,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,1,
18,8,1988,9,1,0,0,5,0,0,1,2,4,0,0,0,27,0,28,0,0,0,0,20,0,0,0,,,,,,,,88,
19,8,1988,8,2,0,0,4,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,,,,,,,,16,
20,8,1988,7,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5,
21,8,1988,9,2,0,0,5,0,1,2,4,0,1,0,0,38,0,11,0,0,0,0,10,0,0,0,,,,,,,,73,
22,8,1988,7,2,0,0,2,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,,,,,,,,18,
23,8,1988,4,1,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,
24,8,1988,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,
25,8,1988,7,1,0,0,1,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,,,,,,,,11,
26,8,1988,8,3,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,,,,,,,,7,
27,8,1988,8,2,0,0,2,0,0,0,4,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,,,,,,,,16,
28,8,1988,8,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,,,,,,,,11,
30,8,1988,9,3,0,0,7,1,0,0,0,1,1,0,0,20,0,1,0,0,0,0,3,0,0,0,,,,,,,,34,
31,8,1988,10,1,0,0,2,0,0,0,0,4,0,0,0,12,0,1,0,0,0,0,6,0,0,0,,,,,,,,29,
1,9,1988,8,1,0,0,5,0,0,0,1,2,0,0,0,32,0,3,0,0,0,0,0,0,0,0,,,,,,,,46,
2,9,1988,9,1,0,0,4,0,0,0,1,2,0,0,0,17,0,1,0,0,0,0,2,0,0,0,,,,,,,,27,
3,9,1988,10,2,0,0,10,0,0,1,1,1,0,0,0,4,0,2,0,0,0,0,7,0,0,0,,,,,,,,27,
5,9,1988,11,2,0,0,20,0,0,0,2,0,2,0,0,3,0,4,0,0,0,0,10,1,0,0,,,,,,,,42,
6,9,1988,10,3,0,0,10,0,1,1,1,6,1,0,0,25,0,4,0,0,0,0,8,0,0,0,,,,,,,,57,
7,9,1988,11,2,0,0,10,0,0,0,4,6,1,0,0,58,0,2,0,0,0,0,8,0,0,0,,,,,,,,93,
8,9,1988,11,2,0,0,15,0,0,0,6,7,0,0,0,204,0,4,0,0,0,0,23,1,0,0,,,,,,,,261,
9,9,1988,8,2,0,0,14,0,0,0,2,3,0,0,0,20,0,1,0,0,0,0,7,0,0,0,,,,,,,,48,
10,9,1988,11,2,0,0,28,0,0,0,1,17,1,0,0,68,0,0,0,0,0,0,83,1,0,0,,,,,,,,200,
11,9,1988,11,2,0,0,23,0,0,5,1,21,0,0,1,165,0,2,0,0,0,0,56,0,0,0,,,,,,,,276,
12,9,1988,9,3,0,0,36,0,0,1,9,33,2,0,0,1184,0,4,0,0,0,0,2,1,0,0,,,,,,,,1273,
13,9,1988,5,2,0,0,10,0,0,0,6,15,0,0,0,2,0,1,0,0,0,0,1,0,0,0,,,,,,,,35,
14,9,1988,11,3,0,0,15,0,2,2,5,41,1,0,0,937,0,6,0,0,0,0,50,0,1,0,,,,,,,,1060,
15,9,1988,11,2,0,0,35,0,1,0,2,39,2,0,0,227,0,22,0,0,0,0,28,0,0,0,,,,,,,,363,
16,9,1988,10,3,0,0,21,0,2,1,2,23,3,0,0,572,0,2,0,0,0,0,2,0,0,0,,,,,,,,629,
17,9,1988,5,2,0,0,5,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,,,,,,,,25,
18,9,1988,9,2,0,0,2,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,15,
19,9,1988,9,3,0,0,41,0,0,0,5,90,3,0,0,374,0,2,0,0,0,0,9,0,0,0,,,,,,,,525,
20,9,1988,7,1,0,0,8,0,0,0,1,30,3,0,0,93,0,2,0,0,0,0,5,0,0,0,,,,,,,,142,
21,9,1988,12,2,0,0,17,0,0,0,4,377,0,0,0,595,0,0,0,0,0,0,11,0,1,0,,,,,,,,1005,
22,9,1988,11,2,0,0,18,0,1,0,5,369,10,0,0,697,0,8,0,0,0,0,55,0,0,0,,,,,,,,1166,
23,9,1988,9,1,0,0,5,0,0,0,1,50,0,0,0,4,0,0,0,0,0,0,0,1,0,0,,,,,,,,62,
24,9,1988,11,1,0,0,16,0,0,0,7,269,27,0,5,142,0,7,0,0,0,0,28,0,1,0,,,,,,,,507,
25,9,1988,9,2,0,0,19,0,1,0,7,158,7,0,1,256,0,6,0,0,0,0,3,1,1,0,,,,,,,,463,
26,9,1988,11,3,0,0,33,0,4,0,1,218,15,0,0,39,0,11,0,0,0,0,24,5,2,0,,,,,,,,356,
27,9,1988,9,1,0,0,18,0,0,0,11,78,9,0,0,16,0,2,0,0,0,0,8,1,0,0,,,,,,,,144,
28,9,1988,10,1,0,0,16,0,2,0,4,167,14,0,2,4,0,13,0,0,0,0,31,0,0,0,,,,,,,,253,
29,9,1988,9,1,0,0,9,0,0,0,0,39,2,0,2,1,0,10,0,0,0,0,2,1,1,0,,,,,,,,72,
30,9,1988,9,2,0,0,10,0,0,1,2,189,3,0,1,20,0,6,0,0,0,0,0,0,1,0,,,,,,,,233,
1,10,1988,11,3,0,0,15,0,2,0,7,177,14,0,0,4,0,6,0,0,0,0,2,2,1,0,,,,,,,,232,
2,10,1988,8,1,0,0,3,0,0,0,0,54,6,0,1,3,0,1,0,0,0,0,0,0,1,0,,,,,,,,69,
3,10,1988,9,2,0,0,15,0,0,0,2,163,19,0,12,4,0,9,0,0,0,0,7,2,1,0,,,,,,,,239,
4,10,1988,9,1,0,0,2,0,0,0,1,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,31,
5,10,1988,10,3,0,0,17,0,0,0,3,351,44,0,0,6,0,26,0,0,0,0,6,2,2,0,,,,,,,,458,
6,10,1988,11,2,0,0,7,0,0,0,1,523,41,2,7,3,0,47,0,0,1,0,22,1,0,0,,,,,,,,655,
7,10,1988,8,2,0,0,4,0,0,0,2,34,4,0,4,0,0,8,0,0,0,0,0,0,0,0,,,,,,,,56,
8,10,1988,11,1,9,0,5,0,0,0,2,100,38,1,10,1,0,38,0,0,1,0,8,1,0,0,,,,,,,,222,
9,10,1988,10,2,0,0,2,0,0,0,3,27,2,0,0,0,0,4,0,0,0,0,1,0,0,0,,,,,,,,40,
10,10,1988,9,1,0,1,0,0,0,0,5,55,1,0,0,0,0,7,0,1,0,0,0,2,0,0,,,,,,,,72,
11,10,1988,9,3,0,0,2,0,0,0,0,124,2,0,0,0,0,7,0,0,0,0,2,5,0,0,,,,,,,,142,
12,10,1988,11,2,3,0,2,0,2,0,2,612,38,2,5,1,0,80,0,0,1,0,17,8,1,0,,,,,,,,778,
13,10,1988,11,2,6,0,2,0,0,0,5,270,30,1,6,0,0,107,0,0,4,0,5,1,1,0,,,,,,,,440,
14,10,1988,8,2,0,0,1,0,1,0,0,105,6,0,1,0,0,13,0,0,1,0,2,2,0,0,,,,,,,,132,
15,10,1988,10,2,0,0,4,0,0,0,7,400,8,0,1,0,0,37,0,2,0,0,2,3,0,0,,,,,,,,464,
16,10,1988,10,1,0,0,3,0,0,1,11,164,11,0,2,0,0,22,0,0,0,0,2,2,0,0,,,,,,,,223,
17,10,1988,9,1,0,0,0,0,0,0,4,127,2,0,1,0,0,12,0,0,0,0,1,1,0,0,,,,,,,,150,
18,10,1988,7,1,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8,
19,10,1988,9,1,0,0,0,0,0,0,1,71,6,0,3,0,0,17,0,0,2,0,1,0,0,0,,,,,,,,103,
20,10,1988,9,1,0,2,1,0,0,0,1,54,5,1,18,0,0,109,0,0,3,1,0,0,0,0,,,,,,,,201,
21,10,1988,4,2,0,0,0,0,0,0,6,21,3,0,5,0,0,26,0,0,0,0,0,0,0,0,,,,,,,,63,
22,10,1988,10,1,8,0,1,0,0,0,1,24,5,0,2,0,0,51,0,0,1,0,0,1,0,0,,,,,,,,94,
23,10,1988,9,2,10,0,1,0,0,0,2,87,1,0,2,0,0,32,0,0,1,0,1,0,0,0,,,,,,,,137,
24,10,1988,7,1,0,0,0,0,0,0,4,60,1,0,1,0,0,34,0,0,0,0,0,0,0,0,,,,,,,,101,
25,10,1988,10,1,0,0,0,0,0,0,5,75,3,2,1,0,0,42,0,0,1,1,0,1,0,0,,,,,,,,131,
26,10,1988,8,1,0,0,0,0,0,0,3,99,8,2,1,0,0,50,0,0,0,0,2,0,0,0,,,,,,,,165,
27,10,1988,9,1,11,2,0,0,0,0,6,60,3,1,21,0,0,42,0,0,0,0,0,0,0,0,,,,,,,,148,
28,10,1988,8,2,0,0,0,0,0,0,3,19,1,0,2,0,0,11,0,0,0,0,0,0,0,0,,,,,,,,36,
29,10,1988,9,2,0,0,1,0,0,0,8,272,13,3,24,0,0,238,0,0,2,1,5,0,0,0,,,,,,,,570,
30,10,1988,10,2,0,1,0,0,0,0,6,144,10,3,19,0,0,272,0,0,3,1,1,0,0,0,,,,,,,,461,
31,10,1988,9,2,0,5,0,0,0,0,5,6,0,1,5,0,0,65,0,0,0,0,0,1,0,0,,,,,,,,100,
2,11,1988,8,2,0,0,0,0,0,0,10,3,1,0,0,0,0,39,0,0,0,0,1,0,0,0,,,,,,,,54,
3,11,1988,9,2,0,0,1,0,0,0,9,23,2,0,10,0,0,184,0,0,1,2,0,0,0,0,,,,,,,,234,
4,11,1988,8,2,0,0,0,0,0,0,6,14,2,0,6,0,0,236,1,1,1,0,0,0,0,0,,,,,,,,270,
5,11,1988,3,1,0,0,0,0,0,0,7,3,1,0,1,0,0,23,0,0,0,0,1,0,0,0,,,,,,,,37,
6,11,1988,9,2,0,0,0,0,0,0,10,11,2,1,3,0,0,110,0,0,1,0,2,0,0,0,,,,,,,,142,
7,11,1988,8,1,0,0,0,0,1,0,1,2,1,1,0,0,0,25,0,0,2,0,0,0,0,0,,,,,,,,33,
8,11,1988,6,1,0,0,0,0,0,0,1,9,0,0,1,0,0,112,0,0,0,0,0,0,0,0,,,,,,,,123,
10,11,1988,6,1,0,0,0,0,1,0,3,3,0,1,2,0,0,62,0,0,1,0,0,0,0,1,,,,,,,,74,
11,11,1988,9,4,0,0,0,0,0,0,2,15,5,6,27,0,0,212,3,0,1,0,0,0,0,0,,,,,,,,271,
12,11,1988,9,2,0,0,0,0,0,0,3,2,1,0,15,0,0,131,1,0,1,0,0,0,0,0,,,,,,,,154,
13,11,1988,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,2,
14,11,1988,8,2,1,0,0,0,0,0,8,7,0,4,8,0,0,165,0,0,4,0,0,0,0,0,,,,,,,,197,
15,11,1988,8,1,1,3,0,0,0,0,1,2,1,0,24,0,0,124,0,1,0,0,0,0,0,0,,,,,,,,157,
17,11,1988,8,1,0,0,0,0,2,3,3,3,0,0,19,0,0,221,1,0,0,2,0,0,0,0,,,,,,,,254,
18,11,1988,8,2,0,0,0,0,3,0,1,3,3,0,19,0,0,191,0,0,1,0,0,0,0,0,,,,,,,,221,
19,11,1988,6,2,0,0,0,0,1,0,2,1,0,0,4,0,0,20,0,0,1,0,0,0,0,0,,,,,,,,29,
21,11,1988,9,2,0,0,0,0,0,1,1,0,1,3,6,0,0,291,1,0,1,1,0,0,0,0,,,,,,,,309,
22,11,1988,7,1,0,0,0,0,0,0,0,0,0,1,5,0,0,49,1,0,0,0,0,0,0,0,,,,,,,,56,
23,11,1988,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,,,,,,,,20,
24,11,1988,8,1,0,0,0,0,1,0,0,1,0,4,4,0,0,70,1,0,1,0,0,0,0,0,,,,,,,,82,
25,11,1988,7,1,0,1,0,0,0,0,1,1,0,0,2,0,0,22,0,0,0,0,0,0,0,0,,,,,,,,27,
26,11,1988,7,1,0,0,0,0,0,0,1,0,0,1,2,0,0,24,0,0,1,0,0,0,0,0,,,,,,,,29,
28,11,1988,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,,,,,,,,53,
29,11,1988,7,1,0,0,0,0,0,0,2,0,0,1,0,0,0,24,0,0,1,0,0,0,0,0,,,,,,,,28,
30,11,1988,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,,,,,,,,4,
1,12,1988,7,1,1,1,0,0,1,0,1,0,0,0,1,0,0,15,0,0,0,1,0,0,0,0,,,,,,,,21,
2,12,1988,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,,,,,,3,
3,12,1988,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,2,0,0,0,0,0,,,,,,,,12,
4,12,1988,8,1,0,0,0,0,0,0,0,0,0,2,1,0,0,41,0,0,1,5,0,0,0,0,,,,,,,,50,
5,12,1988,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,,,,,,,,17,
6,12,1988,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,,,,,,,,19,
7,12,1988,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,,,,,,,,3,
8,12,1988,6,2,0,0,0,0,0,1,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,,,,,,,,28,
9,12,1988,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,1,
10,12,1988,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,,,,,,,9,
11,12,1988,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
12,12,1988,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,2,
17,12,1988,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,3,
18,12,1988,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,2,
9,11,1988,8,3,1,0,0,0,1,1,4,23,2,4,33,0,1,539,5,0,1,0,0,0,0,0,,,,,,,,618,
3,8,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,2,
5,8,1989,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,3,
6,8,1989,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,1,
8,8,1989,7,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,,,,,,,,5,
12,8,1989,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
13,8,1989,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,1,
16,8,1989,6,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,,,,,,,,5,
17,8,1989,9,1,0,0,2,0,0,2,1,6,0,0,0,14,0,5,0,0,0,0,3,0,0,0,,,,,,,,33,
18,8,1989,6,1,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,,,,,,,,12,
19,8,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
20,8,1989,7,1,0,1,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,10,
21,8,1989,5,1,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,,,,,,,,8,
22,8,1989,8,1,0,0,5,0,0,2,3,2,0,0,0,8,0,6,0,0,0,0,13,0,0,0,,,,,,,,39,
23,8,1989,6,1,0,0,3,0,0,0,0,4,3,0,0,7,0,6,0,0,0,0,6,0,0,0,,,,,,,,29,
24,8,1989,8,1,0,0,4,0,0,0,0,2,0,0,0,7,0,5,0,0,0,0,4,0,0,0,,,,,,,,22,
25,8,1989,8,1,0,0,4,0,0,0,3,7,0,0,0,13,0,1,0,0,0,0,1,0,0,0,,,,,,,,32,
26,8,1989,8,2,0,0,13,0,0,1,4,3,1,0,0,34,0,4,0,0,0,0,1,0,1,0,,,,,,,,63,
27,8,1989,8,1,0,0,8,0,0,3,0,3,0,0,0,21,0,4,0,0,0,0,0,0,0,0,,,,,,,,40,
28,8,1989,8,1,0,0,4,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,
30,8,1989,11,2,0,0,26,0,1,4,1,5,0,0,0,5,0,0,0,0,0,0,19,0,0,0,,,,,,,,61,
31,8,1989,10,1,0,0,9,0,0,1,3,9,0,0,0,32,0,5,0,0,0,0,12,0,0,0,,,,,,,,74,
1,9,1989,8,1,0,0,16,0,0,1,2,4,0,0,0,7,0,1,0,0,0,0,2,0,0,0,,,,,,,,33,
2,9,1989,10,2,0,0,25,0,1,1,4,15,1,1,0,17,0,8,0,0,0,0,26,0,0,0,,,,,,,,99,
3,9,1989,10,1,0,0,8,0,1,1,2,7,0,0,0,23,0,6,0,0,0,0,4,0,0,0,,,,,,,,52,
4,9,1989,9,2,0,0,7,0,0,1,2,9,1,0,0,48,0,4,0,0,0,0,17,1,0,0,,,,,,,,90,
5,9,1989,8,1,0,0,5,0,0,0,0,6,0,0,0,45,0,1,0,0,0,0,1,0,0,0,,,,,,,,59,
6,9,1989,8,2,0,0,1,0,0,0,1,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,,,,,,,,29,
7,9,1989,8,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,2,1,0,0,,,,,,,,11,
8,9,1989,10,1,0,0,4,0,0,0,2,17,2,0,0,34,0,3,0,0,0,0,8,2,0,0,,,,,,,,72,
9,9,1989,12,2,0,0,3,0,0,0,3,17,1,0,0,50,0,1,0,0,0,0,18,0,0,0,,,,,,,,93,
10,9,1989,9,2,0,0,7,0,0,0,0,12,0,0,0,18,0,2,0,0,0,0,23,0,2,0,,,,,,,,65,
11,9,1989,10,1,0,0,5,0,0,1,1,27,0,0,0,46,0,1,0,0,0,0,23,1,0,0,,,,,,,,105,
12,9,1989,11,1,0,0,8,0,0,0,2,29,0,0,0,144,0,4,0,0,0,0,11,2,0,0,,,,,,,,200,
13,9,1989,8,1,0,0,14,0,0,0,2,27,0,0,0,207,0,1,0,0,0,0,10,1,1,0,,,,,,,,263,
14,9,1989,10,1,0,0,22,0,0,0,9,56,1,0,0,848,0,6,0,0,0,0,52,1,0,0,,,,,,,,997,
15,9,1989,11,1,0,0,70,0,1,1,3,52,1,0,0,2030,0,2,0,0,0,0,64,2,0,0,,,,,,,,2230,
16,9,1989,4,2,0,0,4,0,0,0,1,10,0,0,0,277,0,0,0,0,0,0,6,0,0,0,,,,,,,,298,
17,9,1989,10,2,0,0,11,0,0,0,4,26,0,0,0,210,0,1,0,0,0,0,3,0,0,0,,,,,,,,256,
18,9,1989,10,3,0,0,13,0,5,0,2,70,0,0,0,1927,0,1,0,0,0,0,1,0,0,0,,,,,,,,2025,
19,9,1989,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
20,9,1989,2,1,0,0,1,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,2,0,0,0,,,,,,,,14,
21,9,1989,5,1,0,0,0,0,1,0,1,15,0,0,0,22,0,1,0,0,0,0,0,0,0,0,,,,,,,,40,
22,9,1989,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
23,9,1989,10,2,0,0,175,0,0,0,4,17,0,0,0,94,0,1,0,0,0,0,8,2,0,0,,,,,,,,301,
24,9,1989,11,2,0,0,38,0,4,0,4,201,10,0,0,494,0,2,0,0,0,0,60,2,1,0,,,,,,,,826,
25,9,1989,10,2,0,0,13,0,1,1,8,114,6,0,0,410,0,5,0,0,0,0,11,2,4,0,,,,,,,,576,
26,9,1989,8,1,0,0,22,0,0,0,6,266,3,0,0,251,0,0,0,0,0,0,30,4,2,0,,,,,,,,585,
27,9,1989,10,2,0,0,16,0,0,0,5,134,3,0,0,6,0,3,0,0,0,0,10,1,0,0,,,,,,,,179,
28,9,1989,10,1,0,0,3,0,0,0,3,73,5,0,0,8,0,1,0,0,0,0,10,1,0,0,,,,,,,,105,
29,9,1989,8,2,0,0,7,0,0,0,0,18,1,0,0,11,0,1,0,0,0,0,7,1,2,0,,,,,,,,48,
30,9,1989,11,2,0,0,6,0,0,0,10,104,20,0,0,13,0,5,0,0,0,0,14,4,2,0,,,,,,,,186,
1,10,1989,10,2,0,0,7,0,0,0,4,137,10,0,0,51,0,5,0,0,0,0,1,1,1,0,,,,,,,,220,
